Product Id,Set,Edition,Condition,Buy Price,Buy Qty,Sell Qty
"2388917","Diamond And Pearl Promos","Shinx - DP15 - Holo Rare","Near Mint English Pokemon Card","4.95","3",""
"3286186","Diamond And Pearl Promos","Shinx - DP15 - Holo Rare - Misprint (Back Printed Upside-Down)","Near Mint English Pokemon Card","7.10","2",""
"2388911","Diamond And Pearl Promos","Torterra LV.X - DP09 - Ultra Rare","Near Mint English Pokemon Card","4.10","4",""
"4189321","Diamond And Pearl Promos","Tropical Wind - DP05 - (Staff) Worlds '07 Promo","Near Mint English Pokemon Card","39.25","1",""
"4189322","Diamond And Pearl Promos","Tropical Wind - DP05 - Worlds '07 Promo","Near Mint English Pokemon Card","54.00","1",""
"4337576","Diamond And Pearl Promos","Tropical Wind - DP25 - French Worlds '08 Promo (Vent tropical)","Near Mint English Pokemon Card","12.50","1",""
"4337577","Diamond And Pearl Promos","Tropical Wind - DP25 - German Worlds '08 Promo (Tropenwinde)","Near Mint English Pokemon Card","7.60","2",""
"4337578","Diamond And Pearl Promos","Tropical Wind - DP25 - Italian Worlds '08 Promo (Vento Tropicale)","Near Mint English Pokemon Card","8.30","2",""
"4337574","Diamond And Pearl Promos","Tropical Wind - DP25 - Portuguese Worlds '08 Promo (Vento Tropical)","Near Mint English Pokemon Card","2.95","4",""
"4337575","Diamond And Pearl Promos","Tropical Wind - DP25 - Spanish Worlds '08 Promo (Viento Tropical)","Near Mint English Pokemon Card","9.00","2",""
"3239115","Diamond And Pearl Promos","Tropical Wind - DP25 - Worlds '08 Promo","Near Mint English Pokemon Card","30.50","1",""
"3394488","Diamond And Pearl Promos","Tropical Wind - DP25 Misprint - (Staff) Worlds '09 Promo","Near Mint English Pokemon Card","56.00","1",""
"3239117","Diamond And Pearl Promos","Tropical Wind - DP48 - (Staff) Worlds '09 Promo","Near Mint English Pokemon Card","34.00","1",""
"3239116","Diamond And Pearl Promos","Tropical Wind - DP48 - Worlds '09 Promo","Near Mint English Pokemon Card","56.00","1",""
"4337579","Diamond And Pearl Promos","Tropical Wind - Japanese Worlds '08 Promo","Near Mint English Pokemon Card","10.00","2",""
"2388907","Diamond And Pearl Promos","Worlds 2009 Tropical Wind (Set of 9)","Near Mint English Pokemon Card","51.00","2",""
"2214635","POP Series 1 Promos","Armaldo ex  - 16/17 - Ultra Rare(non-foil)","Near Mint English Pokemon Card","4.50","5",""
"2126158","POP Series 1 Promos","Armaldo ex - 16/17 - Ultra Rare(foil)","Near Mint English Pokemon Card","3.00","1",""
"2214636","POP Series 1 Promos","Beautifly - 6/17 - Uncommon","Near Mint English Pokemon Card","0.15","1",""
"3031877","POP Series 1 Promos","Blaziken - 1/17 - Holo Rare","Near Mint English Pokemon Card","0.80","5",""
"2214637","POP Series 1 Promos","Blaziken - 1/17 - Rare","Near Mint English Pokemon Card","0.14","1",""
"2214639","POP Series 1 Promos","Masquerain - 7/17 - Uncommon","Near Mint English Pokemon Card","0.95","1",""
"3031876","POP Series 1 Promos","Metagross - 2/17 - Holo Rare","Near Mint English Pokemon Card","0.11","1",""
"2214644","POP Series 1 Promos","Pupitar - 9/17 - Uncommon","Near Mint English Pokemon Card","0.07","3",""
"3031875","POP Series 1 Promos","Rayquaza - 3/17 - Holo Rare","Near Mint English Pokemon Card","0.11","1",""
"2214645","POP Series 1 Promos","Rayquaza - 3/17 - Rare","Near Mint English Pokemon Card","0.46","4",""
"3031874","POP Series 1 Promos","Sceptile - 4/17 - Holo Rare","Near Mint English Pokemon Card","0.14","1",""
"2214646","POP Series 1 Promos","Sceptile - 4/17 - Rare","Near Mint English Pokemon Card","0.08","2",""
"3031873","POP Series 1 Promos","Swampert - 5/17 - Holo Rare","Near Mint English Pokemon Card","0.39","1",""
"2214648","POP Series 1 Promos","Swampert - 5/17 - Rare","Near Mint English Pokemon Card","0.65","1",""
"2214650","POP Series 1 Promos","Torkoal - 10/17 - Uncommon","Near Mint English Pokemon Card","0.21","6",""
"2214651","POP Series 1 Promos","Tyranitar ex - 17/17 - Ultra Rare (Foil)","Near Mint English Pokemon Card","2.35","13",""
"2126160","POP Series 1 Promos","Tyranitar ex - 17/17 - Ultra Rare (Non-Foil)","Near Mint English Pokemon Card","2.75","1",""
"1786520","Ex Fire Red & Leaf Green","Articuno ex - 114/112 - Ultra-Rare","Near Mint English Pokemon Card","5.40","4",""
"1786510","Ex Fire Red & Leaf Green","Blastoise ex - 104/112 - Ultra-Rare","Near Mint English Pokemon Card","17.50","4",""
"1786511","Ex Fire Red & Leaf Green","Charizard ex - 105/112 - Ultra-Rare","Near Mint English Pokemon Card","69.00","4",""
"1786519","Ex Fire Red & Leaf Green","Charmander - 113/112 - Ultra-Rare","Near Mint English Pokemon Card","2.35","4",""
"1786512","Ex Fire Red & Leaf Green","Clefable ex - 106/112 - Ultra-Rare","Near Mint English Pokemon Card","3.05","3",""
"1786513","Ex Fire Red & Leaf Green","Electrode ex - 107/112 - Ultra-Rare","Near Mint English Pokemon Card","3.10","3",""
"1786514","Ex Fire Red & Leaf Green","Gengar ex - 108/112 - Ultra-Rare","Near Mint English Pokemon Card","11.00","4",""
"1786515","Ex Fire Red & Leaf Green","Gyarados ex - 109/112 - Ultra-Rare","Near Mint English Pokemon Card","9.40","2",""
"1786521","Ex Fire Red & Leaf Green","Moltres ex - 115/112 - Ultra-Rare","Near Mint English Pokemon Card","2.35","3",""
"1786516","Ex Fire Red & Leaf Green","Mr. Mime ex (1) - 110/112 - Ultra-Rare","Near Mint English Pokemon Card","4.50","4",""
"1786517","Ex Fire Red & Leaf Green","Mr. Mime ex (2) - 111/112 - Ultra-Rare","Near Mint English Pokemon Card","3.40","5",""
"1786518","Ex Fire Red & Leaf Green","Venusaur ex - 112/112 - Ultra-Rare","Near Mint English Pokemon Card","12.50","2",""
"1786522","Ex Fire Red & Leaf Green","Zapdos ex - 116/112 - Ultra-Rare","Near Mint English Pokemon Card","8.50","4",""
"1786792","Ex Fire Red & Leaf Green","Butterfree - 2/112 - Holo Rare","Near-Mint English Pokemon Card","0.31","4",""
"1786775","Ex Fire Red & Leaf Green","Celio's Network - 88/112 - Uncommon","Near-Mint English Pokemon Card","0.06","1",""
"1786706","Ex Fire Red & Leaf Green","Chansey - 19/112 - Rare","Near-Mint English Pokemon Card","0.08","1",""
"1786744","Ex Fire Red & Leaf Green","Charmander - 57/112 - Common","Near-Mint English Pokemon Card","0.14","3",""
"1786718","Ex Fire Red & Leaf Green","Charmeleon - 31/112 - Uncommon","Near-Mint English Pokemon Card","0.06","1",""
"1786707","Ex Fire Red & Leaf Green","Cloyster - 20/112 - Rare","Near-Mint English Pokemon Card","0.08","2",""
"1786793","Ex Fire Red & Leaf Green","Dewgong - 3/112 - Holo Rare","Near-Mint English Pokemon Card","1.00","1",""
"1786794","Ex Fire Red & Leaf Green","Ditto - 4/112 - Holo Rare","Near-Mint English Pokemon Card","0.90","8",""
"1786720","Ex Fire Red & Leaf Green","Exeggcute - 33/112 - Uncommon","Near-Mint English Pokemon Card","0.06","1",""
"1786795","Ex Fire Red & Leaf Green","Exeggutor - 5/112 - Holo Rare","Near-Mint English Pokemon Card","0.31","4",""
"1786721","Ex Fire Red & Leaf Green","Haunter - 34/112 - Uncommon","Near-Mint English Pokemon Card","0.06","1",""
"1786722","Ex Fire Red & Leaf Green","Ivysaur - 35/112 - Uncommon","Near-Mint English Pokemon Card","0.06","2",""
"1786796","Ex Fire Red & Leaf Green","Kangaskhan - 6/112 - Holo Rare","Near-Mint English Pokemon Card","1.65","4",""
"1786724","Ex Fire Red & Leaf Green","Lickitung - 37/112 - Uncommon","Near-Mint English Pokemon Card","0.06","1",""
"1786754","Ex Fire Red & Leaf Green","Magikarp - 67/112 - Uncommon","Near-Mint English Pokemon Card","0.13","1",""
"1786725","Ex Fire Red & Leaf Green","Mankey - 38/112 - Uncommon","Near-Mint English Pokemon Card","0.06","1",""
"1786797","Ex Fire Red & Leaf Green","Marowak - 7/112 - Holo Rare","Near-Mint English Pokemon Card","0.15","1",""
"1786726","Ex Fire Red & Leaf Green","Metapod - 39/112 - Uncommon","Near-Mint English Pokemon Card","0.06","1",""
"1786798","Ex Fire Red & Leaf Green","Nidoking - 8/112 - Holo Rare","Near-Mint English Pokemon Card","1.65","4",""
"1786799","Ex Fire Red & Leaf Green","Nidoqueen - 9/112 - Holo Rare","Near-Mint English Pokemon Card","2.00","1",""
"1786727","Ex Fire Red & Leaf Green","Nidorina - 40/112 - Uncommon","Near-Mint English Pokemon Card","0.15","2",""
"1786731","Ex Fire Red & Leaf Green","Persian - 44/112 - Uncommon","Near-Mint English Pokemon Card","0.06","1",""
"1786800","Ex Fire Red & Leaf Green","Pidgeot - 10/112 - Holo Rare","Near-Mint English Pokemon Card","0.15","2",""
"1786761","Ex Fire Red & Leaf Green","Pikachu - 74/112 - Common","Near-Mint English Pokemon Card","0.10","2",""
"1786762","Ex Fire Red & Leaf Green","Poliwag - 75/112 - Common","Near-Mint English Pokemon Card","0.06","1",""
"1786801","Ex Fire Red & Leaf Green","Poliwrath - 11/112 - Holo Rare","Near-Mint English Pokemon Card","0.15","1",""
"1786734","Ex Fire Red & Leaf Green","Porygon - 47/112 - Uncommon","Near-Mint English Pokemon Card","0.06","1",""
"1786802","Ex Fire Red & Leaf Green","Raichu - 12/112 - Holo Rare","Near-Mint English Pokemon Card","0.75","2",""
"1786803","Ex Fire Red & Leaf Green","Rapidash - 13/112 - Holo Rare","Near-Mint English Pokemon Card","0.49","5",""
"1786735","Ex Fire Red & Leaf Green","Raticate - 48/112 - Uncommon","Near-Mint English Pokemon Card","0.06","1",""
"1786716","Ex Fire Red & Leaf Green","Scyther - 29/112 - Rare","Near-Mint English Pokemon Card","0.08","2",""
"1786804","Ex Fire Red & Leaf Green","Slowbro - 14/112 - Holo Rare","Near-Mint English Pokemon Card","0.16","4",""
"1786805","Ex Fire Red & Leaf Green","Snorlax - 15/112 - Holo Rare","Near-Mint English Pokemon Card","2.20","3",""
"1786769","Ex Fire Red & Leaf Green","Squirtle - 82/112 - Common","Near-Mint English Pokemon Card","0.06","1",""
"1786703","Ex Fire Red & Leaf Green","Tauros - 16/112 - Holo Rare","Near-Mint English Pokemon Card","0.24","4",""
"1786787","Ex Fire Red & Leaf Green","VS Seeker - 100/112 - Uncommon","Near-Mint English Pokemon Card","0.90","3",""
"1786704","Ex Fire Red & Leaf Green","Victreebel - 17/112 - Holo Rare","Near-Mint English Pokemon Card","0.21","4",""
"1786737","Ex Fire Red & Leaf Green","Wartortle - 50/112 - Uncommon","Near-Mint English Pokemon Card","0.06","1",""
"1786738","Ex Fire Red & Leaf Green","Weepinbell - 51/112 - Uncommon","Near-Mint English Pokemon Card","0.06","2",""
"1794679","Ex Fire Red & Leaf Green","Arcanine - 18/112 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.65","4",""
"1794625","Ex Fire Red & Leaf Green","Beedrill - 1/112 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","0.15","1",""
"1794715","Ex Fire Red & Leaf Green","Bulbasaur - 54/112 - Common","Reverse Foil Near-Mint English Pokemon Card","0.24","4",""
"1794626","Ex Fire Red & Leaf Green","Butterfree - 2/112 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","0.95","4",""
"1794749","Ex Fire Red & Leaf Green","Celio's Network - 88/112 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","1.15","3",""
"2487508","Ex Fire Red & Leaf Green","Chansey - 19/112 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.08","1",""
"1794718","Ex Fire Red & Leaf Green","Charmander - 57/112 - Common","Reverse Foil Near-Mint English Pokemon Card","0.15","2",""
"1794692","Ex Fire Red & Leaf Green","Charmeleon - 31/112 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","3.85","1",""
"1794681","Ex Fire Red & Leaf Green","Cloyster - 20/112 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.24","3",""
"1794628","Ex Fire Red & Leaf Green","Ditto - 4/112 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","0.85","1",""
"1794683","Ex Fire Red & Leaf Green","Dugtrio - 22/112 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.08","1",""
"1794752","Ex Fire Red & Leaf Green","EXP.ALL - 91/112 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.07","1",""
"2487511","Ex Fire Red & Leaf Green","Energy Removal 2 - 89/112 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"1794751","Ex Fire Red & Leaf Green","Energy Switch - 90/112 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","1.15","1",""
"1794694","Ex Fire Red & Leaf Green","Exeggcute - 33/112 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"1794629","Ex Fire Red & Leaf Green","Exeggutor - 5/112 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","0.16","1",""
"1794684","Ex Fire Red & Leaf Green","Farfetch'd - 23/112 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.14","1",""
"1794685","Ex Fire Red & Leaf Green","Fearow - 24/112 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.13","1",""
"1794753","Ex Fire Red & Leaf Green","Great Ball - 92/112 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.18","1",""
"1794695","Ex Fire Red & Leaf Green","Haunter - 34/112 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.08","1",""
"1794697","Ex Fire Red & Leaf Green","Kakuna - 36/112 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"1794630","Ex Fire Red & Leaf Green","Kangaskhan - 6/112 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","1.40","3",""
"1794687","Ex Fire Red & Leaf Green","Kingler - 26/112 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.27","3",""
"1794728","Ex Fire Red & Leaf Green","Magikarp - 67/112 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","1.55","2",""
"1794631","Ex Fire Red & Leaf Green","Marowak - 7/112 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","0.15","1",""
"1794632","Ex Fire Red & Leaf Green","Nidoking - 8/112 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","0.19","1",""
"1794701","Ex Fire Red & Leaf Green","Nidorina - 40/112 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.31","1",""
"1794702","Ex Fire Red & Leaf Green","Nidorino - 41/112 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.07","1",""
"2487518","Ex Fire Red & Leaf Green","Onix - 42/112 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"1794733","Ex Fire Red & Leaf Green","Paras - 72/112 - Common","Reverse Foil Near-Mint English Pokemon Card","0.18","4",""
"1794705","Ex Fire Red & Leaf Green","Persian - 44/112 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"1794634","Ex Fire Red & Leaf Green","Pidgeot - 10/112 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","2.60","1",""
"1794706","Ex Fire Red & Leaf Green","Pidgeotto - 45/112 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.55","2",""
"1794735","Ex Fire Red & Leaf Green","Pikachu - 74/112 - Common","Reverse Foil Near-Mint English Pokemon Card","2.65","4",""
"1794757","Ex Fire Red & Leaf Green","PokeDex Handy909 - 96/112 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.12","4",""
"1794758","Ex Fire Red & Leaf Green","Pokemon Reversal - 97/112 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.12","1",""
"1794736","Ex Fire Red & Leaf Green","Poliwag - 75/112 - Common","Reverse Foil Near-Mint English Pokemon Card","0.17","1",""
"1794759","Ex Fire Red & Leaf Green","Professor Oak's Research - 98/112 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.15","1",""
"1794636","Ex Fire Red & Leaf Green","Raichu - 12/112 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","1.20","1",""
"1794637","Ex Fire Red & Leaf Green","Rapidash - 13/112 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","0.30","1",""
"2487522","Ex Fire Red & Leaf Green","Scyther - 29/112 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.27","8",""
"1794638","Ex Fire Red & Leaf Green","Slowbro - 14/112 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","0.15","1",""
"1794639","Ex Fire Red & Leaf Green","Snorlax - 15/112 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","0.33","3",""
"1794760","Ex Fire Red & Leaf Green","Super Scoop Up - 99/112 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.07","2",""
"1794763","Ex Fire Red & Leaf Green","Switch - 102/112 - Common","Reverse Foil Near-Mint English Pokemon Card","1.95","1",""
"1794623","Ex Fire Red & Leaf Green","Tauros - 16/112 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","0.15","1",""
"1794761","Ex Fire Red & Leaf Green","VS Seeker - 100/112 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","5.00","5",""
"1794711","Ex Fire Red & Leaf Green","Wartortle - 50/112 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.80","1",""
"2487560","Ex Fire Red & Leaf Green","Gastly - 63/112 - Common","Reverse Foil Played English Pokemon Card","0.06","1",""
"4116638","Dragon Vault","Axew - 12/20 - Holo","Near Mint English Pokemon Card","0.15","2",""
"4116642","Dragon Vault","Dragonair - 4/20 - Holo","Near Mint English Pokemon Card","0.15","2",""
"4116643","Dragon Vault","Dragonite - 5/20 - Holo","Near Mint English Pokemon Card","0.15","1",""
"4116644","Dragon Vault","Dratini - 1/20 - Holo","Near Mint English Pokemon Card","0.15","1",""
"4116652","Dragon Vault","Kyurem - 21/20 - Holo","Near Mint English Pokemon Card","5.10","6",""
"4116653","Dragon Vault","Latias - 9/20 - Holo","Near Mint English Pokemon Card","0.15","2",""
"4116661","Dragon Vault","Latias - 9/20 - Holo Promo","Near Mint English Pokemon Card","0.07","1",""
"4116654","Dragon Vault","Latios - 10/20 - Holo","Near Mint English Pokemon Card","0.55","5",""
"4116662","Dragon Vault","Latios - 10/20 - Holo Promo","Near Mint English Pokemon Card","0.24","3",""
"4116655","Dragon Vault","Rayquaza - 11/20 - Holo","Near Mint English Pokemon Card","0.34","7",""
"4116656","Dragon Vault","Salamence - 8/20 - Holo","Near Mint English Pokemon Card","0.15","4",""
"4116658","Dragon Vault","Super Rod - 20/20 - Holo","Near Mint English Pokemon Card","0.34","12",""
"2459014","Diamond & Pearl Legends Awakened","Azelf LV. X - 140/146 - Ultra Rare","Near Mint English Pokemon Card","6.40","5",""
"2459056","Diamond & Pearl Legends Awakened","Gliscor LV. X - 141/146 - Ultra Rare","Near Mint English Pokemon Card","1.25","1",""
"2459082","Diamond & Pearl Legends Awakened","Magnezone LV. X - 142/146 - Ultra Rare","Near Mint English Pokemon Card","3.70","3",""
"2459087","Diamond & Pearl Legends Awakened","Mesprit LV. X - 143/146 - Ultra Rare","Near Mint English Pokemon Card","6.90","4",""
"2459092","Diamond & Pearl Legends Awakened","Mewtwo LV. X - 144/146 - Ultra Rare","Near Mint English Pokemon Card","5.40","5",""
"2459117","Diamond & Pearl Legends Awakened","Rhyperior LV. X - 145/146 - Ultra Rare","Near Mint English Pokemon Card","2.75","1",""
"2459151","Diamond & Pearl Legends Awakened","Uxie LV. X - 146/146 - Ultra Rare","Near Mint English Pokemon Card","6.90","4",""
